hhid,psuid,loc,pline,fline,v001,v002,v003,v004,v005,v006,v007a,v007b,v007c,v008
1320,74,rural,138.7,88.768,111.8634744173858,8,3,0,1,1,1,55,3,11
1321,74,rural,138.7,88.768,158.2163904759138,6,0,0,0,2,0,45,3,13
1322,74,rural,138.7,88.768,178.5841189757066,9,3,0,2,1,0,56,3,15
1323,74,rural,138.7,88.768,87.5959022675566,5,2,0,0,3,1,46,3,10
1324,74,rural,138.7,88.768,273.0152159485338,4,0,0,1,2,0,44,6,13
1325,74,rural,138.7,88.768,89.68132030128116,3,0,0,0,1,0,48,4,21
1326,74,rural,138.7,88.768,119.9792891828255,5,0,0,3,4,0,44,3,7
1327,74,rural,138.7,88.768,53.17273853771869,7,2,0,1,2,0,45,3,11
1328,74,rural,138.7,88.768,130.8174626128598,3,1,0,0,1,1,36,3,12
1329,74,rural,138.7,88.768,113.7099217441684,5,0,0,0,2,0,43,3,11
1330,74,rural,138.7,88.768,104.0749466999694,4,2,0,1,2,0,38,3,17
1331,74,rural,138.7,88.768,77.07321530100292,7,3,0,1,3,0,60,4,10
1332,74,rural,138.7,88.768,113.1571747005498,6,3,0,0,1,0,41,2,8
1333,75,rural,138.7,88.768,159.3866565028419,1,0,1,0,0,1,83,2,2
1334,75,rural,138.7,88.768,612.9471970140889,2,0,0,0,0,1,63,3,2
1335,75,rural,138.7,88.768,94.20681254157688,10,5,1,0,1,0,67,3,1
1336,75,rural,138.7,88.768,106.8531222004107,7,4,2,1,0,1,32,3,7
1337,75,rural,138.7,88.768,133.940821177089,6,2,2,0,1,0,70,3,2
1338,75,rural,138.7,88.768,103.0743096408664,6,2,0,0,3,0,52,3,2
1339,75,rural,138.7,88.768,166.9680332254067,5,0,1,0,3,0,96,0,4
1340,75,rural,138.7,88.768,109.593014986716,8,3,0,0,2,0,52,3,5
1341,75,rural,138.7,88.768,115.7491053289174,5,1,0,0,2,0,46,5,2
1342,75,rural,138.7,88.768,54.79563960264046,13,5,0,0,4,0,52,6,3
1343,75,rural,138.7,88.768,161.9919388930108,6,3,0,1,1,0,32,3,4
1344,75,rural,138.7,88.768,134.4877069562265,4,1,1,1,0,0,65,3,1
1345,75,rural,138.7,88.768,85.72630081728458,6,2,0,0,2,0,51,6,2
1346,75,rural,138.7,88.768,73.18169521420687,9,2,1,0,3,0,72,5,2
1347,75,rural,138.7,88.768,110.6611701227425,12,4,1,0,4,1,65,3,6
1348,75,rural,138.7,88.768,89.18658984167995,6,0,1,0,2,0,52,3,3
1349,75,rural,138.7,88.768,102.7541753223795,4,1,1,0,1,1,72,2,2
1350,75,rural,138.7,88.768,152.6220287727661,9,2,0,2,5,0,54,5,2
1351,76,rural,138.7,88.768,91.23968813453631,9,3,0,4,1,0,54,6,2
1352,76,rural,138.7,88.768,150.3795818341267,5,2,0,0,3,0,49,6,8
1353,76,rural,138.7,88.768,84.7164177199019,7,0,0,0,2,0,51,3,1
1354,76,rural,138.7,88.768,172.5798661327368,5,0,0,1,1,0,47,6,1
1355,76,rural,138.7,88.768,98.27680079933216,7,3,1,0,1,0,86,1,7
1356,76,rural,138.7,88.768,107.9233351653712,7,1,0,0,1,0,42,2,3
1357,76,rural,138.7,88.768,87.37570037968592,7,2,0,0,2,0,54,3,1
1358,76,rural,138.7,88.768,87.33383420482008,6,2,0,1,1,0,47,4,2
1359,76,rural,138.7,88.768,81.67299516581909,8,2,0,0,2,0,51,4,1
1360,76,rural,138.7,88.768,77.13287460018675,8,2,1,0,1,1,69,2,2
1361,76,rural,138.7,88.768,142.7789126105067,4,1,0,0,2,0,40,3,0
1362,76,rural,138.7,88.768,80.63033582068971,5,2,0,0,1,0,39,6,5
1363,76,rural,138.7,88.768,81.84570378108349,5,3,0,0,2,0,32,3,4
1364,76,rural,138.7,88.768,97.77979963194163,6,3,0,0,2,0,40,3,3
1365,76,rural,138.7,88.768,111.3963117695395,4,1,0,0,2,0,37,3,1
1366,76,rural,138.7,88.768,137.2151818093089,6,1,0,0,2,0,44,3,4
1367,76,rural,138.7,88.768,118.3585998820356,5,1,1,0,1,0,73,2,9
1368,76,rural,138.7,88.768,87.04229424723448,5,2,0,0,2,0,38,3,2
1369,77,rural,138.7,88.768,93.13317459236738,9,4,0,0,3,0,58,6,66
1370,77,rural,138.7,88.768,97.1305900830473,6,0,0,0,2,0,48,3,8
1371,77,rural,138.7,88.768,156.0654057547722,5,0,0,1,2,0,45,3,13
1372,77,rural,138.7,88.768,107.9636402286319,7,3,0,0,1,0,47,3,1
1373,77,rural,138.7,88.768,317.7242460070114,1,0,0,0,1,1,56,0,0
1374,77,rural,138.7,88.768,110.7059740258109,5,2,0,0,1,1,54,3,0
1375,77,rural,138.7,88.768,118.9618134062722,6,2,1,0,1,0,65,3,1
1376,77,rural,138.7,88.768,434.8243628645031,3,0,0,1,0,0,51,4,1
1377,77,rural,138.7,88.768,65.71272231172701,6,1,1,0,2,0,44,3,0
1378,77,rural,138.7,88.768,83.0123934432434,6,0,0,0,3,0,44,4,1
1379,77,rural,138.7,88.768,89.66840565072933,6,4,0,0,1,0,33,4,1
1380,77,rural,138.7,88.768,84.70917983882339,8,4,0,1,0,1,57,3,1
1381,77,rural,138.7,88.768,102.904787112469,7,3,0,0,1,0,63,3,5
1382,77,rural,138.7,88.768,91.72600751403451,5,3,0,0,2,0,32,3,1
1383,77,rural,138.7,88.768,109.1321748408707,10,3,0,0,2,0,57,3,44
1384,77,rural,138.7,88.768,119.2203547759734,8,4,1,0,1,0,31,3,9
1385,77,rural,138.7,88.768,133.4715226447284,6,4,0,0,1,0,39,3,0
1386,77,rural,138.7,88.768,96.25003443820994,8,4,1,0,1,0,70,3,5
1387,78,rural,138.7,88.768,207.1221852464099,2,0,0,2,1,0,43,3,2
1388,78,rural,138.7,88.768,221.9238649308034,4,1,0,1,1,0,42,3,3
1389,78,rural,138.7,88.768,86.28973437943684,3,1,0,0,2,0,39,3,3
1390,78,rural,138.7,88.768,219.146594165497,8,4,0,0,2,0,53,3,5
1391,78,rural,138.7,88.768,104.5448058133156,7,3,2,0,1,0,73,2,6
1392,78,rural,138.7,88.768,218.3013054510127,5,3,0,0,1,0,39,3,3
1393,78,rural,138.7,88.768,117.7299544305584,3,0,0,0,2,0,50,4,1
1394,78,rural,138.7,88.768,128.0925281141166,7,2,0,0,1,0,47,3,5
1395,78,rural,138.7,88.768,78.4434971396245,11,6,2,1,1,0,72,6,1
1396,78,rural,138.7,88.768,119.3830297011937,9,3,0,5,3,0,57,6,6
1397,78,rural,138.7,88.768,118.2191216560757,5,0,0,0,3,0,49,5,2
1398,78,rural,138.7,88.768,100.5927098655978,6,2,2,0,1,0,74,0,1
1399,78,rural,138.7,88.768,138.3981637998573,5,3,0,0,1,0,35,6,1
1400,78,rural,138.7,88.768,103.8308101328068,6,2,0,1,1,0,61,4,1
1401,78,rural,138.7,88.768,145.4100243017793,7,1,1,1,1,0,70,3,3
1402,78,rural,138.7,88.768,229.054242187405,6,1,1,0,2,0,50,3,3
1403,78,rural,138.7,88.768,101.5222666749328,5,2,0,1,2,0,41,3,5
1404,78,rural,138.7,88.768,106.6581251690016,6,2,0,2,1,0,54,3,10
1405,79,rural,138.7,88.768,172.4731712504855,6,0,0,1,5,0,60,1,41
1406,79,rural,138.7,88.768,110.1477772834978,7,3,1,0,2,0,68,1,16
1407,79,rural,138.7,88.768,54.0954974230195,14,3,1,0,9,0,72,3,21
1408,79,rural,138.7,88.768,118.4833752750595,15,7,0,0,2,0,63,2,20
1409,79,rural,138.7,88.768,118.892670354087,5,2,1,0,1,0,80,2,2
1410,79,rural,138.7,88.768,130.9217732519323,8,1,1,0,1,1,70,0,55
1411,79,rural,138.7,88.768,88.55516277316086,15,7,0,0,4,1,60,1,26
1412,79,rural,138.7,88.768,147.9065255969154,2,0,0,0,1,0,27,2,0
1413,79,rural,138.7,88.768,88.41341383941167,7,5,0,0,1,0,33,4,8
1414,79,rural,138.7,88.768,95.5451393287631,7,0,0,2,5,1,46,2,21
1415,79,rural,138.7,88.768,88.31577340447031,7,2,0,2,3,0,58,4,17
1416,79,rural,138.7,88.768,90.88635654123345,6,0,0,1,3,0,51,3,13
1417,79,rural,138.7,88.768,100.9052692448188,8,4,0,0,2,0,60,5,19
1418,79,rural,138.7,88.768,128.4103704369287,10,3,1,1,3,1,69,2,17
1419,79,rural,138.7,88.768,143.0128664724265,14,3,1,0,6,0,80,1,34
1420,79,rural,138.7,88.768,91.31750718273328,6,4,0,0,1,0,37,3,17
1421,79,rural,138.7,88.768,198.7260066632853,3,0,0,1,1,0,49,2,11
1422,79,rural,138.7,88.768,117.1984668886173,3,1,1,0,1,1,78,1,18
1423,80,rural,138.7,88.768,107.5207575968872,9,4,0,0,3,0,43,3,16
1424,80,rural,138.7,88.768,76.91158703015429,8,2,0,2,5,0,46,3,4
1425,80,rural,138.7,88.768,147.2051607284848,6,3,0,0,1,0,40,6,18
1426,80,rural,138.7,88.768,122.3879708542091,5,3,0,0,1,0,32,3,6
1427,80,rural,138.7,88.768,109.8575808280209,5,1,0,0,3,0,43,4,14
1428,80,rural,138.7,88.768,87.82002112636391,5,1,0,0,1,1,43,2,9
1429,80,rural,138.7,88.768,68.38022682596493,9,4,0,0,1,0,47,5,12
1430,80,rural,138.7,88.768,117.7041251294547,5,2,0,1,1,1,40,3,12
1431,80,rural,138.7,88.768,118.8768747430274,8,3,1,0,1,0,65,6,17
1432,80,rural,138.7,88.768,106.9919192140337,6,1,0,2,4,0,54,6,20
1433,80,rural,138.7,88.768,143.2920216112778,6,4,0,1,1,0,44,3,8
1434,80,rural,138.7,88.768,124.429677762989,9,3,0,0,3,0,43,6,18
1435,80,rural,138.7,88.768,155.1418521291552,7,3,0,1,3,0,43,3,8
1436,80,rural,138.7,88.768,131.0925020938429,7,2,0,0,2,0,47,3,23
1437,80,rural,138.7,88.768,93.88950951186479,9,2,0,1,3,0,50,3,10
1438,80,rural,138.7,88.768,139.8582147164755,8,3,0,2,4,0,41,3,6
1439,80,rural,138.7,88.768,134.6067062363113,7,2,0,0,2,0,44,3,12
1440,80,rural,138.7,88.768,85.42281362527824,8,4,0,0,2,0,41,3,10
1441,81,rural,138.7,88.768,66.76216862181423,11,5,1,0,4,0,66,1,23
1442,81,rural,138.7,88.768,117.2932902267076,4,2,0,1,0,0,25,6,0
1443,81,rural,138.7,88.768,239.6915431296253,1,0,1,0,0,0,74,2,0
1444,81,rural,138.7,88.768,125.3694669492997,5,3,0,0,2,0,35,3,15
1445,81,rural,138.7,88.768,127.0289002017451,6,1,1,0,1,1,80,1,60
1446,81,rural,138.7,88.768,93.83498981784287,5,2,0,2,2,1,60,0,4
1447,81,rural,138.7,88.768,81.93988138664611,10,2,0,0,4,0,50,3,10
1448,81,rural,138.7,88.768,108.5672582226935,8,3,2,0,1,0,84,0,5
1449,81,rural,138.7,88.768,152.1701484614062,5,1,0,0,3,0,43,3,3
1450,81,rural,138.7,88.768,175.2004474166364,2,0,0,1,2,0,36,5,14
1451,81,rural,138.7,88.768,91.15200096873819,5,1,0,0,2,0,55,5,6
1452,81,rural,138.7,88.768,73.49088992485454,7,2,2,0,1,0,68,3,6
1453,81,rural,138.7,88.768,90.57404552067699,8,3,0,0,3,1,61,3,13
1454,81,rural,138.7,88.768,91.89848583308277,11,4,0,0,5,1,53,1,7
1455,81,rural,138.7,88.768,203.7604023643006,2,0,0,1,1,1,41,3,2
1456,81,rural,138.7,88.768,123.4009761748022,8,1,0,0,4,0,47,4,4
1457,81,rural,138.7,88.768,79.56755942373918,4,1,0,3,1,0,41,3,4
1458,81,rural,138.7,88.768,127.1765245918992,6,2,2,0,1,0,76,4,0
1459,82,rural,138.7,88.768,104.3097875571195,7,3,0,1,2,0,49,5,1
1460,82,rural,138.7,88.768,64.76126026818676,12,5,0,0,0,1,51,3,1
1461,82,rural,138.7,88.768,68.98079119111401,9,5,2,2,2,0,68,1,8
1462,82,rural,138.7,88.768,52.74012140484836,9,5,1,2,2,1,69,2,6
1463,82,rural,138.7,88.768,86.35669187537484,3,0,0,0,1,0,45,3,7
1464,82,rural,138.7,88.768,72.69706467362697,4,2,0,1,1,0,36,3,0
1465,82,rural,138.7,88.768,103.1100401740599,9,5,0,1,2,1,58,6,16
1466,82,rural,138.7,88.768,138.2427409476392,8,3,0,0,3,0,47,3,11
1467,82,rural,138.7,88.768,41.57903354448923,11,3,1,1,2,0,65,3,3
1468,82,rural,138.7,88.768,45.46019438711306,7,3,2,0,2,0,67,0,3
1469,82,rural,138.7,88.768,102.2256184126791,5,2,0,0,1,1,61,1,6
1470,82,rural,138.7,88.768,60.88394211219972,13,5,0,1,6,0,60,3,2
1471,82,rural,138.7,88.768,70.32945159099819,5,2,0,1,1,0,39,4,4
1472,82,rural,138.7,88.768,78.6130957883399,7,3,1,2,2,0,66,5,0
1473,82,rural,138.7,88.768,151.1139287331974,6,3,0,0,2,0,38,5,6
1474,82,rural,138.7,88.768,105.7852934786289,5,2,0,1,1,0,37,2,0
1475,82,rural,138.7,88.768,119.3804865084696,5,1,0,1,1,0,40,3,4
1476,82,rural,138.7,88.768,62.68572690930768,6,2,2,0,1,0,67,2,7
1477,83,rural,138.7,88.768,88.77539481886936,8,1,1,0,2,0,45,2,5
1478,83,rural,138.7,88.768,72.51303090326327,4,2,0,0,0,0,30,2,0
1479,83,rural,138.7,88.768,73.0899680808002,6,2,0,0,3,0,53,3,0
1480,83,rural,138.7,88.768,103.7589516925568,9,3,0,0,2,0,55,6,0
1481,83,rural,138.7,88.768,45.71984982282342,15,3,0,0,5,1,58,2,0
1482,83,rural,138.7,88.768,67.68210717741657,6,3,0,0,2,0,40,2,0
1483,83,rural,138.7,88.768,78.60730548347712,5,3,0,0,1,0,35,3,8
1484,83,rural,138.7,88.768,79.26726399536922,5,1,0,0,2,0,64,3,0
1485,83,rural,138.7,88.768,72.91532226795304,12,4,1,0,2,0,76,3,0
1486,83,rural,138.7,88.768,80.25583303101213,9,6,0,0,2,0,39,5,0
1487,83,rural,138.7,88.768,91.39117036261166,8,4,2,0,1,0,73,0,0
1488,83,rural,138.7,88.768,79.31576099177802,8,4,0,1,3,0,43,3,3
1489,83,rural,138.7,88.768,95.08016081797166,5,1,0,0,1,0,46,3,5
1490,83,rural,138.7,88.768,128.8157315147112,5,2,1,0,1,0,74,1,0
1491,83,rural,138.7,88.768,79.14673286087577,13,4,1,0,2,0,67,1,0
1492,83,rural,138.7,88.768,54.36639136840038,19,8,0,0,5,0,64,1,4
1493,83,rural,138.7,88.768,72.662195117137,5,3,0,0,1,0,26,2,0
1494,83,rural,138.7,88.768,120.5009086071654,6,1,0,0,3,0,44,2,0
1495,84,rural,138.7,88.768,388.3872532187237,7,3,1,0,1,0,65,6,8
1496,84,rural,138.7,88.768,243.2106860615354,2,0,1,0,0,0,68,3,19
1497,84,rural,138.7,88.768,365.9133770153463,5,3,0,0,3,0,37,3,2
1498,84,rural,138.7,88.768,299.2022528724963,5,0,0,0,2,0,43,1,2
1499,84,rural,138.7,88.768,297.4420001942045,7,1,1,0,3,0,65,3,50
1500,84,rural,138.7,88.768,352.3427118872074,8,2,0,0,4,0,56,2,10
1501,84,rural,138.7,88.768,171.6321294691634,5,2,0,0,2,0,41,3,3
1502,84,rural,138.7,88.768,1346.185423006631,8,4,2,0,2,0,66,3,10
1503,84,rural,138.7,88.768,280.9762464983211,7,3,1,0,2,0,80,2,13
1504,84,rural,138.7,88.768,324.638551225534,7,3,0,0,2,0,36,3,6
1505,84,rural,138.7,88.768,107.5131885709228,7,2,1,0,2,1,68,1,14
1506,84,rural,138.7,88.768,86.09170973764198,9,2,0,0,1,0,61,2,3
1507,84,rural,138.7,88.768,1104.585974424713,5,3,0,0,1,0,36,4,6
1508,84,rural,138.7,88.768,62.48505310842526,9,4,1,0,3,0,68,3,16
1509,84,rural,138.7,88.768,201.6430920676515,6,2,2,0,1,0,82,1,26
1510,84,rural,138.7,88.768,558.5915616299538,7,1,1,0,1,0,67,5,2
1511,84,rural,138.7,88.768,189.4799146263033,6,2,0,1,3,0,55,3,2
1512,84,rural,138.7,88.768,462.5888746816399,3,0,0,0,1,0,48,4,4
1513,85,rural,138.7,88.768,243.6690568126599,6,4,0,0,1,0,32,6,15
1514,85,rural,138.7,88.768,109.3211261127906,5,2,1,0,1,0,74,2,25
1515,85,rural,138.7,88.768,92.78058807505791,8,5,1,2,0,1,70,0,15
1516,85,rural,138.7,88.768,102.7762082838979,7,3,0,0,4,0,55,4,3
1517,85,rural,138.7,88.768,207.4771394496539,4,1,0,1,2,0,56,4,14
1518,85,rural,138.7,88.768,146.0820829400187,6,3,0,0,2,1,59,0,14
1519,85,rural,138.7,88.768,38.92746387268338,4,1,0,4,2,1,45,3,4
1520,85,rural,138.7,88.768,117.3733113883961,6,1,0,1,4,0,58,3,5
1521,85,rural,138.7,88.768,146.2908283052811,8,2,0,1,3,0,50,4,10
1522,85,rural,138.7,88.768,222.9872001347489,4,1,0,0,0,0,43,3,8
1523,85,rural,138.7,88.768,101.8503981424153,4,1,0,0,2,1,41,3,4
1524,85,rural,138.7,88.768,52.67116048235042,6,2,0,0,2,0,45,3,5
1525,85,rural,138.7,88.768,115.9174328973407,8,2,0,0,2,0,48,3,0
1526,85,rural,138.7,88.768,80.73166615578874,5,2,0,0,1,1,39,3,10
1527,85,rural,138.7,88.768,145.6923584315356,3,1,0,0,1,0,31,3,6
1528,85,rural,138.7,88.768,145.9830705269064,6,2,2,1,1,0,77,6,3
1529,85,rural,138.7,88.768,143.9114877265166,5,1,0,0,2,0,50,3,3
1530,85,rural,138.7,88.768,79.40364270519663,5,2,0,0,1,0,43,3,0
1531,86,rural,138.7,88.768,105.1209506084469,6,3,1,0,1,0,31,3,10
1532,86,rural,138.7,88.768,69.8816087636601,8,3,0,0,1,1,64,2,0
1533,86,rural,138.7,88.768,73.91262228972815,11,4,1,0,3,0,61,6,25
1534,86,rural,138.7,88.768,100.3303835098502,10,5,0,0,2,1,64,1,0
1535,86,rural,138.7,88.768,119.7179591001205,7,2,0,0,2,1,49,3,2
1536,86,rural,138.7,88.768,284.0507848450796,1,0,0,0,1,1,59,3,0
1537,86,rural,138.7,88.768,194.7889423280687,4,0,0,0,1,0,43,3,0
1538,86,rural,138.7,88.768,94.27098842047293,6,2,0,0,2,0,38,3,6
1539,86,rural,138.7,88.768,258.7186977876487,4,2,0,0,1,0,50,3,5
1540,86,rural,138.7,88.768,108.4135242093938,6,1,0,0,2,0,43,6,2
1541,86,rural,138.7,88.768,46.92905848833863,6,4,0,0,2,0,43,3,3
1542,86,rural,138.7,88.768,97.20064709511773,10,5,0,0,3,0,27,3,1
1543,86,rural,138.7,88.768,153.245640821977,6,4,0,0,2,0,38,6,3
1544,86,rural,138.7,88.768,138.9074977489287,6,2,0,0,1,0,45,6,2
1545,86,rural,138.7,88.768,129.0163655782073,6,3,0,0,1,1,53,3,3
1546,86,rural,138.7,88.768,158.8715606327551,8,4,1,0,1,0,65,3,0
1547,86,rural,138.7,88.768,83.09683538915927,6,2,1,0,1,0,69,1,4
1548,86,rural,138.7,88.768,120.9432188313215,6,0,2,0,2,0,75,4,2
1549,87,rural,138.7,88.768,114.0134869917551,7,2,1,0,1,0,40,6,10
1550,87,rural,138.7,88.768,267.9909201665397,3,0,0,0,3,0,50,3,6
1551,87,rural,138.7,88.768,118.7517019761404,6,2,2,0,1,0,78,2,4
1552,87,rural,138.7,88.768,75.30291474074325,7,3,2,0,1,0,74,1,0
1553,87,rural,138.7,88.768,46.47784046675055,4,1,0,0,2,0,41,3,20
1554,87,rural,138.7,88.768,106.7948217779195,8,1,1,0,2,0,44,3,5
1555,87,rural,138.7,88.768,76.4109406671657,5,0,1,0,2,1,74,0,0
1556,87,rural,138.7,88.768,115.2420935124883,7,2,2,0,2,0,80,1,3
1557,87,rural,138.7,88.768,88.39662866421891,11,3,0,0,5,0,50,3,4
1558,87,rural,138.7,88.768,104.6665725185186,7,2,0,0,1,0,46,3,0
1559,87,rural,138.7,88.768,106.9293328305902,6,2,0,0,2,0,58,3,7
1560,87,rural,138.7,88.768,136.1666824875839,7,3,0,0,2,0,45,3,13
1561,87,rural,138.7,88.768,64.23636802855746,9,2,2,0,2,0,88,0,0
1562,87,rural,138.7,88.768,71.07826289868693,6,2,0,0,2,0,41,3,4
1563,87,rural,138.7,88.768,44.59343684007681,7,2,2,0,2,0,77,3,10
1564,87,rural,138.7,88.768,161.3674857357897,5,1,0,0,1,0,54,6,4
1565,87,rural,138.7,88.768,78.53034741198361,9,5,2,0,2,0,71,2,5
1566,87,rural,138.7,88.768,75.44490493719503,4,0,0,0,1,0,47,5,2
1567,88,rural,138.7,88.768,198.7882619018428,6,1,0,0,3,0,54,2,15
1568,88,rural,138.7,88.768,591.8114772948134,7,4,0,0,0,0,64,3,45
1569,88,rural,138.7,88.768,110.9703411801841,7,3,2,0,2,0,76,6,19
1570,88,rural,138.7,88.768,100.8232576658337,7,2,0,0,3,0,25,3,18
1571,88,rural,138.7,88.768,101.4629586258601,8,3,1,2,3,0,65,3,7
1572,88,rural,138.7,88.768,97.93838792822854,11,3,0,0,6,0,63,5,18
1573,88,rural,138.7,88.768,130.0965696574409,7,2,0,0,3,0,55,5,19
1574,88,rural,138.7,88.768,61.20352239981976,12,5,1,0,3,0,28,3,5
1575,88,rural,138.7,88.768,133.6334241496285,7,2,1,0,2,1,84,0,13
1576,88,rural,138.7,88.768,228.7276008719092,5,1,0,0,1,0,52,3,7
1577,88,rural,138.7,88.768,81.40369158732466,9,3,0,0,4,0,41,3,4
1578,88,rural,138.7,88.768,88.22345494091017,12,4,0,0,5,0,49,3,44
1579,88,rural,138.7,88.768,157.6118854866219,4,0,0,0,2,0,52,6,3
1580,88,rural,138.7,88.768,213.516725451954,5,1,0,0,2,0,53,3,3
1581,88,rural,138.7,88.768,167.0426316530558,7,3,1,0,1,0,73,2,5
1582,88,rural,138.7,88.768,244.8383577887775,7,3,2,0,1,0,77,0,24
1583,88,rural,138.7,88.768,181.4450783323133,5,3,0,0,2,0,33,3,10
1584,88,rural,138.7,88.768,112.0006180718998,6,2,1,0,1,0,70,2,10
1585,89,rural,138.7,88.768,118.6714466477111,7,3,0,0,3,0,45,6,17
1586,89,rural,138.7,88.768,103.6983994848413,7,4,0,0,2,0,41,6,15
1587,89,rural,138.7,88.768,179.7725979713617,9,4,2,0,2,0,88,0,13
1588,89,rural,138.7,88.768,70.39105447413044,8,5,1,0,1,0,33,3,15
1589,89,rural,138.7,88.768,3463.162888941236,6,2,0,1,2,0,48,6,39
1590,89,rural,138.7,88.768,145.3451672105464,7,1,0,0,6,0,48,5,173
1591,89,rural,138.7,88.768,151.0816562987415,7,2,0,1,2,0,60,6,20
1592,89,rural,138.7,88.768,180.7576712208253,4,2,0,1,2,0,50,6,19
1593,89,rural,138.7,88.768,132.5955971149927,7,2,0,0,3,0,44,3,15
1594,89,rural,138.7,88.768,89.73354658043586,7,2,0,0,5,0,57,5,18
1595,89,rural,138.7,88.768,117.6184413902165,8,2,0,0,2,0,47,6,20
1596,89,rural,138.7,88.768,88.84743124949553,6,2,0,0,1,0,43,5,14
1597,89,rural,138.7,88.768,119.6380869536306,7,5,0,0,1,0,36,6,10
1598,89,rural,138.7,88.768,91.26704070211534,10,4,0,0,4,0,55,3,17
1599,89,rural,138.7,88.768,171.9635392710167,1,0,1,0,0,1,73,1,0
1600,89,rural,138.7,88.768,113.9629921272898,7,3,1,0,2,0,40,3,22
1601,89,rural,138.7,88.768,89.45799619020013,10,3,1,0,2,1,71,2,15
1602,89,rural,138.7,88.768,83.21008694015231,5,0,2,0,3,1,74,0,6
1603,90,rural,138.7,88.768,70.62128295608342,11,1,1,0,1,1,76,0,1
1604,90,rural,138.7,88.768,99.41185382521719,10,4,0,0,2,0,61,5,14
1605,90,rural,138.7,88.768,50.2318313517726,8,2,0,0,2,0,46,3,62
1606,90,rural,138.7,88.768,80.2354952159337,6,3,1,0,1,1,68,1,2
1607,90,rural,138.7,88.768,133.1167671284159,4,1,0,1,2,0,45,4,4
1608,90,rural,138.7,88.768,59.58372719022188,8,2,0,0,3,0,45,2,4
1609,90,rural,138.7,88.768,117.0077274343133,3,0,1,0,1,0,29,2,1
1610,90,rural,138.7,88.768,69.30597546911157,6,3,1,0,2,1,74,0,2
1611,90,rural,138.7,88.768,135.5177000094685,4,0,0,1,1,0,58,6,1
1612,90,rural,138.7,88.768,134.6733798937756,5,2,0,0,1,0,50,6,8
1613,90,rural,138.7,88.768,188.8880232467579,3,0,0,0,0,0,45,4,2
1614,90,rural,138.7,88.768,56.15563254470218,8,4,1,0,2,0,78,3,9
1615,90,rural,138.7,88.768,111.9143879435998,4,0,0,0,1,0,53,6,5
1616,90,rural,138.7,88.768,78.8409613149996,5,1,1,0,1,0,42,3,6
1617,90,rural,138.7,88.768,111.7301058145716,2,0,2,0,1,0,77,0,5
1618,90,rural,138.7,88.768,48.64650832480155,3,0,0,1,2,1,50,5,0
1619,90,rural,138.7,88.768,74.52299757472535,12,5,2,0,2,0,75,0,2
1620,90,rural,138.7,88.768,158.7548320604596,3,0,1,0,1,0,69,2,0
1621,91,rural,138.7,88.768,170.7863192014838,3,0,1,0,2,0,45,2,7
1622,91,rural,138.7,88.768,128.1386660580112,4,0,0,0,1,0,48,5,5
1623,91,rural,138.7,88.768,157.5452260210813,5,1,0,0,2,0,44,3,4
1624,91,rural,138.7,88.768,91.86091594056833,3,1,0,0,1,1,46,5,3
1625,91,rural,138.7,88.768,137.8737220021818,2,0,0,0,1,0,51,4,14
1626,91,rural,138.7,88.768,86.49557404053999,5,1,0,0,3,0,55,3,1
1627,91,rural,138.7,88.768,98.22485835865112,7,3,0,1,4,0,58,5,12
1628,91,rural,138.7,88.768,148.0807243641666,8,2,0,2,3,0,57,6,15
1629,91,rural,138.7,88.768,177.2156296200521,6,2,0,0,2,0,63,3,14
1630,91,rural,138.7,88.768,73.69993696071012,5,1,0,0,3,0,46,3,11
1631,91,rural,138.7,88.768,89.38908493943505,6,1,0,0,3,1,57,4,16
1632,91,rural,138.7,88.768,188.3668939168493,5,1,0,0,1,0,54,3,11
1633,91,rural,138.7,88.768,75.20871584729508,8,4,1,0,2,0,66,3,10
1634,91,rural,138.7,88.768,90.05584516728447,2,0,0,0,1,0,34,4,14
1635,91,rural,138.7,88.768,68.67514446138716,6,4,0,0,1,0,38,5,9
1636,91,rural,138.7,88.768,86.49214669097046,4,0,1,0,1,1,77,1,4
1637,91,rural,138.7,88.768,70.61929608676776,6,0,0,0,2,0,48,3,11
1638,91,rural,138.7,88.768,148.5638955019277,7,5,0,1,1,1,35,3,2
1639,92,rural,138.7,88.768,115.6071832536993,5,2,1,0,1,0,35,6,4
1640,92,rural,138.7,88.768,103.0568251908885,5,2,0,0,2,1,51,1,3
1641,92,rural,138.7,88.768,186.0052414421675,4,0,0,0,2,0,42,3,13
1642,92,rural,138.7,88.768,70.3113313428393,7,3,2,0,1,0,74,0,3
1643,92,rural,138.7,88.768,66.38466623067563,13,6,0,0,3,1,53,3,7
1644,92,rural,138.7,88.768,63.37007093060073,6,0,0,0,2,0,54,4,3
1645,92,rural,138.7,88.768,107.664077103524,9,3,0,1,2,0,46,1,2
1646,92,rural,138.7,88.768,90.147383075042,7,2,1,0,2,0,66,3,10
1647,92,rural,138.7,88.768,188.0461536032211,6,0,1,4,3,0,50,3,11
1648,92,rural,138.7,88.768,86.06879451153461,5,1,2,5,1,0,71,1,3
1649,92,rural,138.7,88.768,89.97646070689939,11,3,0,0,4,0,52,3,6
1650,92,rural,138.7,88.768,51.73542782089253,6,2,0,1,1,0,58,4,2
1651,92,rural,138.7,88.768,116.0378513697939,7,2,0,1,2,1,45,3,10
